rating,company_name,job_title,salary,salaries_reported,location,employment_status,job_roles,salary_currency,salary_usd
3.5,TVS Supply Chain Solutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.3,MaxVal Group,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.0,Pavan Kumar CK,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,Big Gym,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.2,Kreatio Software,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.2,Darshan Soft-Tech,Web Developer,200000,1,Bangalore,,,INR,2400.0
5.0,D Square Consulting Services,Web Developer,120000,1,Bangalore,,,INR,1440.0
2.5,Nuvodev,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,paafgs,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.1,Prospance,Web Developer,1188000,1,Bangalore,,,INR,14256.0
3.3,PratikaPro,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.7,Advanced Structures India,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.2,CADOpt Technologies,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.1,Datawrkz,Web Developer,900000,1,Bangalore,,,INR,10800.0
3.8,Cegonsoft,Web Developer,228000,1,Bangalore,,,INR,2736.0
3.9,REVA University,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.4,Incite Digital,Web Developer,264000,1,Bangalore,,,INR,3168.0
3.9,Mobility Quest,Web Developer,576000,1,Bangalore,,,INR,6912.0
4.1,LeadSquared,Web Developer,1200000,1,Bangalore,,,INR,14400.0
3.9,Cognizant,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.5,Atos-Syntel,Web Developer,216000,1,Bangalore,,,INR,2592.0
5.0,Data Cluster Systems,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.2,Capital One,Web Developer,228000,1,Bangalore,,,INR,2736.0
3.9,Innominds Software,Web Developer,700000,1,Bangalore,,,INR,8400.0
3.2,Envoy Air,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.7,TechXL Systems,Web Developer,336000,1,Bangalore,,,INR,4032.0
3.9,Test Yantra,Web Developer,168000,1,Bangalore,,,INR,2016.0
3.5,AttainU,Web Developer,120000,1,Bangalore,,,INR,1440.0
1.8,Lallabi Innovations,Web Developer,144000,1,Bangalore,,,INR,1728.0
3.0,Paryanta Management,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.5,Google,Web Developer,372000,1,Bangalore,,,INR,4464.0
4.2,IndianMoney.com,Web Developer,240000,1,Bangalore,,,INR,2880.0
4.4,New Horizon College of Engineering,Web Developer,168000,1,Bangalore,,,INR,2016.0
5.0,Rajendra Capital,Web Developer,300000,1,Bangalore,,,INR,3600.0
2.7,TecoBytes Solutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.5,Wolken Software,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,Noonic,Web Developer,468000,1,Bangalore,,,INR,5616.0
4.0,RapidAlley,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.3,Pickcel,Web Developer,156000,1,Bangalore,,,INR,1872.0
4.0,Koori Technologies,Web Developer,700000,1,Bangalore,,,INR,8400.0
5.0,Association for Progressive Communications,Web Developer - Contractor,540000,1,Bangalore,,,INR,6480.0
3.8,Cellular Sales,Web Developer,400000,1,Bangalore,,,INR,4800.0
1.0,Crescent Sam Affa Enterprises,Web Developer,432000,1,Bangalore,,,INR,5184.0
5.0,Digitalonco Solutions,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,No One Left Behind,Web Developer,200640,1,Bangalore,,,INR,2407.68
4.1,REALBRIDGE e-Marketing Solutions,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,NovusMinds,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.7,G360 Direct India,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.4,Mantri Developers Pvvt.,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.0,Yahoo,Web Developer,1200000,1,Bangalore,,,INR,14400.0
4.3,Current,Web Developer,432000,1,Bangalore,,,INR,5184.0
4.3,Web Developers India,Web Developer,288000,1,Bangalore,,,INR,3456.0
4.0,VNR IT Solutions.,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.3,E-SEO Solutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.0,Manasa Ujjini,Web Developer,180000,1,Bangalore,,,INR,2160.0
3.6,GoodWorkLabs Services,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Goldman Sachs,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.6,Fyle,Web Developer,432000,1,Bangalore,,,INR,5184.0
5.0,Dr. Rajkumar's Learning App,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,Paskon,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.8,CredAble,Web Developer,1128000,1,Bangalore,,,INR,13536.0
3.3,AxisRooms,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.0,sevenchats,Web Developer,216000,1,Bangalore,,,INR,2592.0
4.1,Infogain,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.2,Ministry of Home Affairs,Web Developer,240000,1,Bangalore,,,INR,2880.0
4.2,Vitech,Web Developer,252000,1,Bangalore,,,INR,3024.0
4.2,Johnson & Johnson,Web Developer,700000,1,Bangalore,,,INR,8400.0
3.2,AntWorks,Web Developer,420000,1,Bangalore,,,INR,5040.0
4.0,REX Technologie,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,LACH Tech Innovation,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.2,Moonraft Innovation Labs,Web Developer,600000,1,Bangalore,,,INR,7200.0
2.7,Sigma HR Solutions,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.9,ABC,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.0,IFIM College,Web Developer,168000,1,Bangalore,,,INR,2016.0
5.0,TripEasy,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.9,North American Corporation,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Techmill,Web Developer,1300000,1,Bangalore,,,INR,15600.0
4.0,hhhhh,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.7,OneDirect (India),Web Developer,1700000,1,Bangalore,,,INR,20400.0
4.5,FresherEngineers.com,Web Developer,228000,1,Bangalore,,,INR,2736.0
4.0,Renaissance Technologies,Web Developer,144000,1,Bangalore,,,INR,1728.0
4.3,Skylab Infotech,Web Developer Contractor,312000,1,Bangalore,,,INR,3744.0
4.3,Nineleaps Technology Solutions,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.7,Unisys,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.1,Fresher,Web Developer,312000,1,Bangalore,,,INR,3744.0
3.9,Reliance Industries,Web Developer,456000,1,Bangalore,,,INR,5472.0
5.0,GET AHEAD,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.9,GrayLocus,Web Developer,400000,1,Bangalore,,,INR,4800.0
2.8,Hakuna Matata,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.3,Behtar Technology,Web Developer,324000,1,Bangalore,,,INR,3888.0
3.5,Diario AS,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.8,Millow,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.9,ACL Digital,Web Developer,1188000,1,Bangalore,,,INR,14256.0
3.8,Tilaka Technologies,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.2,GLOBO,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.1,CYBERNETYX Interaktiv,Web Developer,552000,1,Bangalore,,,INR,6624.0
4.0,Sathyagar KS,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.2,Akarmaxs Tech,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.3,Web Development Basics,Web Developer,228000,1,Bangalore,,,INR,2736.0
4.2,Think Tree Media House,Web Developer,504000,1,Bangalore,,,INR,6048.0
4.2,AppScript Mobile Solutions,Web Developer Contractor,216000,1,Bangalore,,,INR,2592.0
4.0,TATA ELXSI,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,Ralecon IT Consulting Services,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,JHK Legal,Web Developer,576000,1,Bangalore,,,INR,6912.0
4.1,Sirma Business Consulting,Web Developer,180000,1,Bangalore,,,INR,2160.0
5.0,Websmart india,Web Developer,144000,1,Bangalore,,,INR,1728.0
3.6,Trakinvest,Web Developer,900000,1,Bangalore,,,INR,10800.0
3.7,HCL Technologies,Web Developer,996000,1,Bangalore,,,INR,11952.0
2.7,Techniche E-Commerce Solutions,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.1,"SUNIL J. SHAH, CPA",Web Developer,444000,1,Bangalore,,,INR,5328.0
2.6,Carmatec,Web Developer,504000,1,Bangalore,,,INR,6048.0
2.9,MMAD Apps,Web Developer,264000,1,Bangalore,,,INR,3168.0
4.7,Taskmonk Technology,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.0,Selvaraju,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.7,Havas Media,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.8,Zealeers Technologies,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.3,Keyfalcon Solutions,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.2,Freelancer,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,World Vision Infotech,Web Developer,1000000,1,Bangalore,,,INR,12000.0
3.8,Wadhwani Foundation,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.5,AiRobosoft,Web Developer,360000,1,Bangalore,,,INR,4320.0
3.8,The Himalaya Drug Company,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.5,JSW Steel,Web Developer,400000,1,Bangalore,,,INR,4800.0
2.2,Norwegian American Hospital,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.1,Infanion,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.5,UTT,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.9,Nyx Wolves Freelance & Business Solutions,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.7,Alpha Design Technologies,Web Developer,408000,1,Bangalore,,,INR,4896.0
3.0,Toehold Travel and Photography,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,RNI TECH,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.4,REJAG Technologies,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.8,Sureshkumar,Web Developer,468000,1,Bangalore,,,INR,5616.0
2.9,Alice Blue,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.3,Dhanush InfoTech,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.6,DayToDay Health,Web Developer,1300000,1,Bangalore,,,INR,15600.0
4.2,Mindtrek Edutech,Web Developer,900000,1,Bangalore,,,INR,10800.0
3.9,EY,Web Developer,312000,1,Bangalore,,,INR,3744.0
3.6,Premium Retail Services,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Deloitte,Web Developer,120000,1,Bangalore,,,INR,1440.0
5.0,ITeSIGN,Web Developer,264000,1,Bangalore,,,INR,3168.0
4.1,Greenpeace,Web Developer,684000,1,Bangalore,,,INR,8208.0
3.5,Adodis Technologies,Web Developer,264000,1,Bangalore,,,INR,3168.0
4.1,First Student,Web Developer,1020000,1,Bangalore,,,INR,12240.0
4.0,Technovation Unicorns,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.0,Ot,Web Developer,1200000,1,Bangalore,,,INR,14400.0
4.0,Raja Software Labs,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.2,RCS TECHNOLOGY,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.2,Ganesh Mills,Web Developer,216000,1,Bangalore,,,INR,2592.0
4.0,Xcellerate (Belgium),Web Developer,180000,1,Bangalore,,,INR,2160.0
2.7,Planeteria,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.5,Akamai,Web Developer,900000,1,Bangalore,,,INR,10800.0
4.0,Adstock Global International,Web Developer,144000,1,Bangalore,,,INR,1728.0
4.0,mehatha,Web Developer,264000,1,Bangalore,,,INR,3168.0
3.7,Adinnovo Marketing Solutions,Web Developer,144000,1,Bangalore,,,INR,1728.0
4.3,Freelance,Web Developer,624000,1,Bangalore,,,INR,7488.0
5.0,Way 2 Journey Excursion,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.1,Fresher,Web Developer,120000,1,Bangalore,,,INR,1440.0
2.8,Msewa Software Solution,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.3,Magna Infotech,Web Developer,900000,1,Bangalore,,,INR,10800.0
3.5,SHARAN,Web Developer,400000,1,Bangalore,,,INR,4800.0
5.0,Picasso Games,Web Developer,204000,1,Bangalore,,,INR,2448.0
4.2,GAUTAM KUMAR,Web Developer,800000,1,Bangalore,,,INR,9600.0
4.6,Sumesa (Mexico),Web Developer,500000,1,Bangalore,,,INR,6000.0
3.1,Sumadhura Infracon,Web Developer,576000,1,Bangalore,,,INR,6912.0
3.8,Epsilon,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.2,Schneider Electric,Web Developer - Contractor,700000,1,Bangalore,,,INR,8400.0
3.9,Micron Technology,Web Developer,1000000,1,Bangalore,,,INR,12000.0
4.0,nexacom,Web Developer,444000,1,Bangalore,,,INR,5328.0
4.0,Aalpine IT Services,Web Developer,168000,1,Bangalore,,,INR,2016.0
2.9,Temenos+Agility,Web Developer,132000,1,Bangalore,,,INR,1584.0
4.3,AlmaBetter,Web Developer,1104000,1,Bangalore,,,INR,13248.0
5.0,Hawx Media,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.5,Incadea,Web Developer,800000,1,Bangalore,,,INR,9600.0
3.8,Verzeo,Web Developer,180000,1,Bangalore,,,INR,2160.0
5.0,Tihalt Technologies,Web Developer,228000,1,Bangalore,,,INR,2736.0
4.2,42hertz,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.2,Not Yet Productions,Web Developer,202752,1,Bangalore,,,INR,2433.024
5.0,Felicity Software Solutions,Web Developer,180000,1,Bangalore,,,INR,2160.0
2.8,Aideas Engineering,Web Developer,228000,1,Bangalore,,,INR,2736.0
4.0,Ingredients Bazar,Web Developer,324000,1,Bangalore,,,INR,3888.0
5.0,BizInventive,Web Developer,456000,1,Bangalore,,,INR,5472.0
3.5,TransGenez,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.4,iBux Business Solutions,Web Developer,1300000,1,Bangalore,,,INR,15600.0
3.8,Citrix,Web Developer,1200000,1,Bangalore,,,INR,14400.0
4.0,Amara Raja,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.2,SIDSSOL Technologies,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.9,Moshi Moshi,Web Developer Contractor,252000,1,Bangalore,,,INR,3024.0
4.0,Ingredients Bazar,Web Developer,360000,1,Bangalore,,,INR,4320.0
4.9,ACubetech Solutions,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Aasfa Global Group,Web Developer,204000,1,Bangalore,,,INR,2448.0
3.1,Heraizen Technologies,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.5,BizRuntime IT Services,Web Developer,200000,1,Bangalore,,,INR,2400.0
2.3,"Idera, Inc.",Web Developer,132000,1,Bangalore,,,INR,1584.0
4.2,Tequed Labs,Web Developer,288000,1,Bangalore,,,INR,3456.0
5.0,Getzites Technologies,Web Developer,840000,1,Bangalore,,,INR,10080.0
3.9,Yes Bank,Web Developer,120000,1,Bangalore,,,INR,1440.0
2.8,Tanvee jobs,Web Developer,144000,1,Bangalore,,,INR,1728.0
3.8,Future Focus Infotech,Web Developer Contractor,144000,1,Bangalore,,,INR,1728.0
4.5,Rorko India Private Limited,Web Developer,180000,1,Bangalore,,,INR,2160.0
3.9,CA Technologies,Web Developer,1300000,1,Bangalore,,,INR,15600.0
3.8,Cron-J,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.4,DesignBids,Web Developer,228000,1,Bangalore,,,INR,2736.0
3.7,Target,Web Developer - Contractor,600000,1,Bangalore,,,INR,7200.0
3.2,sdfsdfsdf,Web Developer,360000,1,Bangalore,,,INR,4320.0
4.0,H,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.0,Buy Sell N Rent,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.1,Rakesh Reddy,Web Developer,372000,1,Bangalore,,,INR,4464.0
4.2,Founding Years,Web Developer,408000,1,Bangalore,,,INR,4896.0
3.1,Heraizen Technologies,Web Developer,588000,1,Bangalore,,,INR,7056.0
3.9,Sigma Infosolutions,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Lekha,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.6,Foton Informatica,Web Developer,1176000,1,Bangalore,,,INR,14112.0
4.0,Nivas Designs,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,InnovTech,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.6,Nextuple,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.4,FreshersLive,Web Developer,252000,1,Bangalore,,,INR,3024.0
4.0,PVK GROUP OF TECHNOLOGIES,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.3,Xerox,Web Developer,696000,1,Bangalore,,,INR,8352.0
3.9,Employee Solutions,Web Developer,1152000,1,Bangalore,,,INR,13824.0
4.3,Dell Technologies,Web Developer,288000,1,Bangalore,,,INR,3456.0
2.5,SeedOlabs,Web Developer,168000,1,Bangalore,,,INR,2016.0
4.1,LeewayHertz,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.9,Lumos Learning,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.3,Sedo,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.0,Skyittek,Web Developer,800000,1,Bangalore,,,INR,9600.0
4.0,Cloudgate Systems,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,dreamz infra india pvt ltd,Web Developer,300000,1,Bangalore,,,INR,3600.0
2.9,LiRCTek,Web Developer,192000,1,Bangalore,,,INR,2304.0
2.0,Internet Academy,Web Developer,264000,1,Bangalore,,,INR,3168.0
4.3,Astek,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.1,DNM Technology,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.7,Manipal Technologies,Web Developer,700000,1,Bangalore,,,INR,8400.0
3.5,Netzmarkt Technologies,Web Developer,960000,1,Bangalore,,,INR,11520.0
3.5,Appface,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.6,Surebot Technology Solutions,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.7,Your Practice Online,Web Developer,156000,1,Bangalore,,,INR,1872.0
5.0,Codebudha,Web Developer,216000,1,Bangalore,,,INR,2592.0
3.7,Happay,Web Developer,700000,1,Bangalore,,,INR,8400.0
3.2,IDE Consulting Services,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.8,Rahul Infotech,Web Developer,312000,1,Bangalore,,,INR,3744.0
4.0,Curious Ventures,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.2,Bibox Labs,Web Developer,240000,1,Bangalore,,,INR,2880.0
4.3,Intel Corporation,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.4,Eshwar Bhakti,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.4,Fortunesoft IT Innovations,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.5,Futury,Web Developer,180000,1,Bangalore,,,INR,2160.0
5.0,DevelopeR PoinT StudiO,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.0,Siemens Digital Industries Software,Web Developer - Contractor,1000000,1,Bangalore,,,INR,12000.0
4.0,Mirafra Technologies,Web Developer,700000,1,Bangalore,,,INR,8400.0
4.0,Gesto Culinary & Hospitality Academy,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.9,Bookmyshow,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.5,ReformX Consulting,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.0,Kumar Raunak,Web Developer,800000,1,Bangalore,,,INR,9600.0
4.0,MCi Apps,Web Developer,228000,1,Bangalore,,,INR,2736.0
2.8,Drivezy,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.2,UCPro,Web Developer,200000,1,Bangalore,,,INR,2400.0
4.5,DocVita,Web Developer,144000,1,Bangalore,,,INR,1728.0
4.7,DowTechie,Web Developer,180000,1,Bangalore,,,INR,2160.0
5.0,FinoZen,Web Developer,420000,1,Bangalore,,,INR,5040.0
2.0,SEALINK,Web Developer,228000,1,Bangalore,,,INR,2736.0
3.2,GreenKiss Staffing Solutions,Web Developer,1152000,1,Bangalore,,,INR,13824.0
4.6,Appiness Interactive,Web Developer,700000,1,Bangalore,,,INR,8400.0
2.6,ComX Softech,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.0,TCS,Web Developer Contractor,408000,1,Bangalore,,,INR,4896.0
3.8,Raghav Enterprises,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.2,Fubeus Technology,Web Developer,120000,1,Bangalore,,,INR,1440.0
3.9,XYZ,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.0,CFT LAB,Web Developer,240000,1,Bangalore,,,INR,2880.0
3.5,INCITE,Web Developer,144000,1,Bangalore,,,INR,1728.0
4.5,Profusion,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.0,Wolabi,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.4,Adobe,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.7,Standard Chartered Global Business Services,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.0,Afterglow Tech,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,iDev Research Labs,Web Developer,132000,1,Bangalore,,,INR,1584.0
4.0,WOW Skin Science,Web Developer,300000,1,Bangalore,,,INR,3600.0
1.8,ICT Health,Web Developer,288000,1,Bangalore,,,INR,3456.0
4.0,Website Experts,Web Developer,204000,1,Bangalore,,,INR,2448.0
4.3,Freelance,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.2,Nutanix,Web Developer,1800000,1,Bangalore,,,INR,21600.0
4.0,maha nadha,Web Developer,900000,1,Bangalore,,,INR,10800.0
1.0,Undigit Media Solutions,Web Developer,204000,1,Bangalore,,,INR,2448.0
3.4,Newfold Digital,Web Developer,924000,1,Bangalore,,,INR,11088.0
4.0,Udupi Sri Krishna Technologies,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.3,Indomatic,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.3,Xpheno,Web Developer,1200000,1,Bangalore,,,INR,14400.0
2.9,SmartBeings Inc,Web Developer,216000,1,Bangalore,,,INR,2592.0
3.3,Clairvolex,Web Developer,1000000,1,Bangalore,,,INR,12000.0
3.3,SkilledAnswers,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.6,HM Group,Web Developer,400000,1,Bangalore,,,INR,4800.0
3.9,Oracle,Web Developer,588000,1,Bangalore,,,INR,7056.0
2.4,Chromozome Network,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.0,Softa Technologies,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.9,Hotmail Customer Support,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.7,Default,Web Developer,500000,1,Bangalore,,,INR,6000.0
3.4,AutoZone,Web Developer,228000,1,Bangalore,,,INR,2736.0
3.9,Autumn Worldwide,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.5,Mediacle,Web Developer,348000,1,Bangalore,,,INR,4176.0
3.3,Brickwork India,Web Developer,600000,1,Bangalore,,,INR,7200.0
4.7,Adaptive US,Web Developer,324000,1,Bangalore,,,INR,3888.0
4.2,DistrictD,Web Developer,120000,1,Bangalore,,,INR,1440.0
4.0,Codemarks Enterprises,Web Developer,200000,1,Bangalore,,,INR,2400.0
3.5,Zenith Software (India),Web Developer,288000,1,Bangalore,,,INR,3456.0
4.0,fist time,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Quotient Four Technologies,Web Developer,216000,1,Bangalore,,,INR,2592.0
3.5,Charan's School,Web Developer,300000,1,Bangalore,,,INR,3600.0
3.3,Tycooz Technologies,Web Developer,348000,1,Bangalore,,,INR,4176.0
3.7,Intertec Systems,Web Developer,900000,1,Bangalore,,,INR,10800.0
4.1,Bridgetree,Web Developer,700000,1,Bangalore,,,INR,8400.0
4.0,Nikita AB,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.0,K Venka Reddy,Web Developer,400000,1,Bangalore,,,INR,4800.0
5.0,Refier,Web Developer,600000,1,Bangalore,,,INR,7200.0
3.6,Computer One,Web Developer,180000,1,Bangalore,,,INR,2160.0
4.0,CIP Technologies,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.4,Happiest Minds Technologies,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.3,Slide Inc,Web Developer,200000,1,Bangalore,,,INR,2400.0
1.0,TGS E-Com,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.0,TCS,Web Developer,400000,1,Bangalore,,,INR,4800.0
4.1,Nabler Web Solutions,Web Developer,500000,1,Bangalore,,,INR,6000.0
4.0,Cyborn,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.9,EntHire,Web Developer,348000,1,Bangalore,,,INR,4176.0
4.4,GlobusSoft,Web Developer,300000,1,Bangalore,,,INR,3600.0
5.0,Softrade,Web Developer,300000,1,Bangalore,,,INR,3600.0
4.1,YsecIT,Web Developer,300000,1,Bangalore,,,INR,3600.0
5.0,Experdel Software & Consulting Services,Web Developer,400000,1,Bangalore,,,INR,4800.0
2.7,Webstream Technologies,Web Developer,400000,1,Bangalore,,,INR,4800.0
2.4,Fresh,Web Developer,228000,1,Bangalore,,,INR,2736.0
