work_year,experience_level,employment_type,job_title,SalaryLocal,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2022,senior,full-time,Data Engineer,146000,USD,146000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,65000,EUR,68293,Spain,in-person,Spain,Medium,Data Engineering
2022,senior,full-time,Data Specialist,110000,USD,110000,United States,in-person,United States,Medium,Data Management and Strategy
2022,senior,full-time,Data Specialist,70000,USD,70000,United States,in-person,United States,Medium,Data Management and Strategy
2022,senior,full-time,Data Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,95000,USD,95000,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Analyst,150000,USD,150000,United States,in-person,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Analyst,100000,USD,100000,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Data Architect,190000,USD,190000,United States,remote,United States,Medium,Data Architecture and Modeling
2022,senior,full-time,Data Architect,135000,USD,135000,United States,remote,United States,Medium,Data Architecture and Modeling
2022,senior,full-time,Data Scientist,128000,USD,128000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,81500,USD,81500,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,173000,USD,173000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,110000,USD,110000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Machine Learning Engineer,192000,USD,192000,United States,in-person,United States,Medium,Machine Learning and AI
2022,senior,full-time,Machine Learning Engineer,120000,USD,120000,United States,in-person,United States,Medium,Machine Learning and AI
2022,senior,full-time,Data Analyst,115934,USD,115934,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,81666,USD,81666,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,120000,USD,120000,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,95000,USD,95000,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Principal Machine Learning Engineer,190000,USD,190000,United States,remote,United States,Large,Machine Learning and AI
2022,senior,full-time,Data Engineer,194000,USD,194000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,129400,USD,129400,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Analyst,201000,USD,201000,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,89200,USD,89200,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Scientist,165000,USD,165000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,125000,USD,125000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Applied Scientist,230000,USD,230000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Applied Scientist,196000,USD,196000,United States,remote,United States,Medium,Data Science and Research
2022,mid-level,full-time,Machine Learning Engineer,130000,USD,130000,United States,in-person,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Machine Learning Engineer,90000,USD,90000,United States,in-person,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Machine Learning Researcher,150000,USD,150000,United States,remote,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Machine Learning Researcher,100000,USD,100000,United States,remote,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Machine Learning Engineer,230000,USD,230000,United States,in-person,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Machine Learning Engineer,150000,USD,150000,United States,in-person,United States,Medium,Machine Learning and AI
2022,senior,full-time,Data Engineer,153600,USD,153600,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,106800,USD,106800,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Machine Learning Researcher,130000,USD,130000,United States,remote,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Machine Learning Researcher,100000,USD,100000,United States,remote,United States,Medium,Machine Learning and AI
2022,senior,full-time,Data Engineer,216000,USD,216000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,144000,USD,144000,United States,remote,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Scientist,180000,USD,180000,United States,in-person,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Scientist,120000,USD,120000,United States,in-person,United States,Medium,Data Science and Research
2022,entry-level,full-time,Data Engineer,160000,USD,160000,United States,in-person,United States,Medium,Data Engineering
2022,entry-level,full-time,Data Engineer,135000,USD,135000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Analyst,192500,USD,192500,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Analyst,140000,USD,140000,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Engineer,152500,USD,152500,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,130000,USD,130000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Analyst,65000,USD,65000,United States,remote,United States,Medium,Data Analysis
2022,senior,full-time,Data Engineer,178750,USD,178750,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,160000,USD,160000,United States,in-person,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Scientist,60000,EUR,63040,France,remote,France,Medium,Data Science and Research
2022,mid-level,full-time,Machine Learning Scientist,165000,USD,165000,United States,in-person,United States,Medium,Machine Learning and AI
2022,mid-level,full-time,Machine Learning Scientist,135000,USD,135000,United States,in-person,United States,Medium,Machine Learning and AI
2022,senior,full-time,Analytics Engineer,170000,USD,170000,United States,remote,United States,Medium,Leadership and Management
2022,senior,full-time,Analytics Engineer,125000,USD,125000,United States,remote,United States,Medium,Leadership and Management
2022,senior,full-time,Data Engineer,105000,USD,105000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,70000,USD,70000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Scientist,130000,USD,130000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,95000,USD,95000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,203500,USD,203500,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,152000,USD,152000,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Engineer,197430,USD,197430,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,134760,USD,134760,United States,remote,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Scientist,120000,USD,120000,United States,remote,United States,Medium,Data Science and Research
2022,senior,full-time,Data Engineer,197000,USD,197000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,99000,USD,99000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,220000,USD,220000,United States,remote,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,162000,USD,162000,United States,remote,United States,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,105120,EUR,110446,Lithuania,in-person,Lithuania,Medium,Data Engineering
2022,mid-level,full-time,Data Engineer,75360,EUR,79178,Lithuania,in-person,Lithuania,Medium,Data Engineering
2022,mid-level,full-time,Data Science Consultant,57000,GBP,70186,United Kingdom,in-person,United Kingdom,Medium,Data Science and Research
2022,senior,full-time,Data Architect,149040,USD,149040,United States,remote,United States,Medium,Data Architecture and Modeling
2022,senior,full-time,Data Architect,113900,USD,113900,United States,remote,United States,Medium,Data Architecture and Modeling
2020,mid-level,full-time,Business Data Analyst,95000,USD,95000,United States,in-person,United States,Medium,Data Analysis
2021,senior,full-time,Data Analyst,115000,USD,115000,United States,remote,United States,Small,Data Analysis
2022,senior,full-time,Data Analyst,171000,USD,171000,United States,remote,Australia,Large,Data Analysis
2022,senior,full-time,Data Engineer,100000,USD,100000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,78000,USD,78000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,120000,USD,120000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Engineer,95000,USD,95000,United States,in-person,United States,Medium,Data Engineering
2022,senior,full-time,Data Specialist,110000,USD,110000,United States,in-person,United States,Medium,Data Management and Strategy
2022,senior,full-time,Data Specialist,70000,USD,70000,United States,in-person,United States,Medium,Data Management and Strategy
2022,senior,full-time,Data Scientist,185900,USD,185900,United States,in-person,United States,Medium,Data Science and Research
2022,senior,full-time,Data Scientist,129300,USD,129300,United States,in-person,United States,Medium,Data Science and Research
2022,mid-level,full-time,Data Analyst,150000,USD,150000,United States,in-person,United States,Medium,Data Analysis
2022,mid-level,full-time,Data Analyst,100000,USD,100000,United States,in-person,United States,Medium,Data Analysis
2022,senior,full-time,Data Engineer,230000,USD,230000,United States,remote,United States,Medium,Data Engineering
